uuid,location,quantity
A028598,401411,2.0
A028651,401411,2.0
A028682,401411,1.0
A028705,401411,1.0
A028976,401411,3.0
A029513,401411,4.0
A029875,401411,4.0
A029878,401411,1.0
A029884,401411,2.0
A002147,600401,2.0
A002151,041113,1.0
A003653,041113,12.0
A027795,041113,3.0
A002157,011612,2.0
A015080,011612,4.0
A015694,011612,1.0
A015705,011612,1.0
A017168,011612,2.0
A017724,011612,13.0
A018954,011612,1.0
A019792,011612,1.0
A020089,011612,4.0
A020381,011612,4.0
A020700,011612,1.0
A022018,011612,4.0
A022503,011612,2.0
A022943,011612,2.0
A024212,011612,4.0
A024377,011612,3.0
A026335,011612,2.0
A028990,011612,2.0
A002158,080605,2.0
A011492,080605,3.0
A002161,071403,1.0
A004982,071403,5.0
A006798,071403,3.0
A010052,071403,5.0
A026604,071403,2.0
A002164,051721,1.0
A019447,051721,4.0
A002166,051713,1.0
A002167,051713,1.0
A005220,051713,3.0
A009506,051713,2.0
A011467,051713,2.0
A002168,061905,1.0
A002195,061905,1.0
A011786,061905,1.0
A013452,061905,3.0
A023452,061905,3.0
A024367,061905,14.0
A002169,063009,1.0
A010672,063009,3.0
A002170,062105,1.0
A003909,062105,1.0
A009326,062105,1.0
A010538,062105,3.0
A010539,062105,1.0
A012315,062105,3.0
A014272,062105,5.0
A021151,062105,9.0
A024401,062105,12.0
A002174,062707,1.0
A016009,062707,4.0
A025900,062707,1.0
A029641,062707,1.0
A002175,062911,1.0
A002176,041611,1.0
A013477,041611,2.0
A029938,041611,1.0
A002187,112815,1.0
A006845,112815,2.0
A012130,112815,1.0
A002188,073013,2.0
A007028,073013,1.0
A023880,073013,2.0
A002192,FLOOR04,1.0
A005529,FLOOR04,2.0
A005858,FLOOR04,4.0
A005901,FLOOR04,2.0
A005903,FLOOR04,2.0
A005917,FLOOR04,1.0
A006097,FLOOR04,5.0
A006102,FLOOR04,20.0
A011864,FLOOR04,1.0
A011879,FLOOR04,1.0
A014008,FLOOR04,3.0
A002193,071409,1.0
A004983,071409,1.0
A002194,071609,1.0
A003202,071609,1.0
A016265,071609,15.0
A026380,071609,1.0
A002196,062421,1.0
A002203,020708,1.0
A005997,020708,2.0
A007457,020708,3.0
A011421,020708,1.0
A012319,020708,1.0
A013070,020708,4.0
A014263,020708,2.0
A015380,020708,1.0
A019871,020708,9.0
A020744,020708,2.0
A020974,020708,1.0
A022447,020708,2.0
A022457,020708,3.0
A023260,020708,1.0
A026315,020708,2.0
A002204,072505,4.0
A006025,072505,6.0
A018464,072505,1.0
A023577,072505,1.0
A028638,072505,2.0
A002220,011410,2.0
A002286,011410,2.0
A005830,011410,1.0
A008597,011410,2.0
A011090,011410,1.0
A011091,011410,20.0
A012188,011410,3.0
A024034,011410,3.0
A027158,011410,1.0
A002237,041701,10.0
A007486,041701,3.0
A024286,041701,26.0
A002245,010208,2.0
A004372,010208,39.0
A006572,010208,1.0
A012670,010208,1.0
A014521,010208,10.0
A014884,010208,10.0
A014959,010208,10.0
A016875,010208,2.0
A017687,010208,4.0
A019773,010208,1.0
A022241,010208,2.0
A025134,010208,1.0
A027059,010208,1.0
A030334,010208,5.0
A002246,030105,22.0
A003275,030105,1.0
A004522,030105,2.0
A005259,030105,5.0
A006639,030105,2.0
A017195,030105,3.0
A017375,030105,5.0
A020217,030105,5.0
A022893,030105,1.0
A024753,030105,10.0
A026392,030105,4.0
A002249,011707,9.0
A003241,011707,2.0
A007494,011707,8.0
A012381,011707,2.0
A015567,011707,8.0
A020336,011707,3.0
A024864,011707,3.0
A024870,011707,2.0
A026195,011707,2.0
A027129,011707,1.0
A027279,011707,2.0
A029131,011707,1.0
A002250,012015,1.0
A012454,012015,2.0
A013217,012015,3.0
A002255,050515,27.0
A010492,050515,1.0
A014259,050515,1.0
A002256,032701,1.0
A005124,032701,3.0
A005151,032701,2.0
A012282,032701,1.0
A017160,032701,4.0
A017279,032701,5.0
A023797,032701,4.0
A024638,032701,2.0
A002257,050101,16.0
A010145,050101,10.0
A010289,050101,8.0
A014030,050101,1.0
A030069,050101,1.0
A030165,050101,7.0
A002265,042007,8.0
A006093,042007,18.0
A029087,042007,3.0
A002267,031205,4.0
A004185,031205,2.0
A013973,031205,2.0
A017582,031205,3.0
A019050,031205,9.0
A021480,031205,6.0
A027325,031205,1.0
A002272,072507,1.0
A023571,072507,1.0
A002275,022402,8.0
A002686,022402,1.0
A013740,022402,1.0
A020774,022402,3.0
A002288,401405,8.0
A002295,400403,2.0
A002299,020311,7.0
A017641,020311,2.0
A025282,020311,3.0
A002302,061219,1.0
A028622,061219,2.0
A002307,072613,1.0
A011295,072613,7.0
A026274,072613,2.0
A002309,501103,1.0
A002322,031203,1.0
A017044,031203,6.0
A020247,031203,44.0
A022841,031203,1.0
A023000,031203,2.0
A002323,052803,2.0
A007703,052803,5.0
A008435,052803,1.0
A012637,052803,3.0
A012937,052803,1.0
A014181,052803,1.0
A014253,052803,1.0
A014478,052803,1.0
A021698,052803,4.0
A022398,052803,11.0
A002328,041502,16.0
A004090,041502,32.0
A015330,041502,2.0
A020615,041502,2.0
A021443,041502,11.0
A022401,041502,7.0
A002329,030803,3.0
A007875,030803,6.0
A017397,030803,2.0
A017580,030803,35.0
A019630,030803,11.0
A002334,042502,1.0
A007973,042502,2.0
A019354,042502,11.0
A024278,042502,32.0
A028763,042502,1.0
A028780,042502,2.0
A002336,020805,24.0
A003724,020805,6.0
A004520,020805,3.0
A005591,020805,1.0
A007815,020805,5.0
A013335,020805,1.0
A014850,020805,4.0
A017395,020805,2.0
A022679,020805,1.0
A030019,020805,9.0
A002338,501609,15.0
A003181,501609,3.0
A003342,501609,2.0
A003375,501609,1.0
A003489,501609,1.0
A003492,501609,1.0
A003728,501609,14.0
A004044,501609,1.0
A004104,501609,1.0
A004124,501609,25.0
A004125,501609,8.0
A004269,501609,3.0
A006359,501609,2.0
A006476,501609,1.0
A006619,501609,1.0
A006792,501609,1.0
A006859,501609,1.0
A006861,501609,4.0
A007227,501609,2.0
A008623,501609,2.0
A008630,501609,1.0
A008637,501609,3.0
A008804,501609,1.0
A008967,501609,2.0
A009243,501609,2.0
A009508,501609,8.0
A010045,501609,1.0
A010129,501609,4.0
A010601,501609,4.0
A010941,501609,1.0
A011008,501609,2.0
A011447,501609,41.0
A011663,501609,10.0
A011811,501609,1.0
A011942,501609,2.0
A012193,501609,4.0
A012484,501609,12.0
A013253,501609,2.0
A014195,501609,1.0
A014232,501609,1.0
A014246,501609,3.0
A014258,501609,1.0
A014356,501609,14.0
A002352,052113,11.0
A005773,052113,1.0
A028281,052113,2.0
A028315,052113,2.0
A029462,052113,3.0
A002353,040909,7.0
A004987,040909,5.0
A010903,040909,9.0
A019202,040909,2.0
A002354,051317,6.0
A004000,051317,4.0
A008313,051317,6.0
A002359,061915,13.0
A025522,061915,1.0
A002360,040501,17.0
A004232,040501,9.0
A005232,040501,9.0
A007417,040501,4.0
A019363,040501,16.0
A024188,040501,21.0
A002361,012203,14.0
A021275,012203,7.0
A002363,042103,16.0
A005170,042103,9.0
A005234,042103,10.0
A007428,042103,2.0
A012925,042103,1.0
A017572,042103,6.0
A002371,501711,1.0
A003191,501711,4.0
A006651,501711,3.0
A008459,501711,2.0
A008460,501711,5.0
A008466,501711,1.0
A010748,501711,2.0
A010749,501711,9.0
A010754,501711,10.0
A011907,501711,2.0
A011915,501711,3.0
A013071,501711,3.0
A014242,501711,1.0
A014267,501711,2.0
A002373,402605,2.0
A002374,072403,1.0
A012388,072403,2.0
A029882,072403,3.0
A002375,051009,1.0
A011027,051009,2.0
A021396,051009,2.0
A025806,051009,1.0
A002377,091805,2.0
A011115,091805,1.0
A025666,091805,1.0
A002378,070705,1.0
A003516,070705,1.0
A007155,070705,1.0
A008472,070705,1.0
A008478,070705,2.0
A008482,070705,1.0
A021485,070705,6.0
A002389,040707,1.0
A007163,040707,1.0
A007617,040707,1.0
A010218,040707,8.0
A020006,040707,1.0
A002395,040811,3.0
A015902,040811,4.0
A028279,040811,1.0
A002396,050204,9.0
A004083,050204,7.0
A014994,050204,532.0
A016590,050204,3.0
A002399,022101,8.0
A005128,022101,2.0
A006695,022101,7.0
A009490,022101,6.0
A012566,022101,8.0
A018861,022101,29.0
A021220,022101,4.0
A002400,030605,26.0
A016683,030605,2.0
A028881,030605,1.0
A002422,010613,1.0
A004439,010613,51.0
A009005,010613,1.0
A009697,010613,4.0
A012894,010613,3.0
A012966,010613,2.0
A013162,010613,2.0
A013501,010613,6.0
A014646,010613,14.0
A014926,010613,64.0
A014927,010613,9.0
A015604,010613,16.0
A015962,010613,1.0
A017398,010613,2.0
A017440,010613,10.0
A017452,010613,3.0
A017674,010613,2.0
A017965,010613,2.0
A018154,010613,4.0
A018529,010613,3.0
A018540,010613,3.0
A019477,010613,1.0
A019478,010613,1.0
A019913,010613,1.0
A020083,010613,1.0
A020165,010613,1.0
A020235,010613,1.0
A020539,010613,2.0
A020877,010613,2.0
A022521,010613,2.0
A023087,010613,3.0
A023376,010613,1.0
A024094,010613,4.0
A024423,010613,1.0
A024654,010613,3.0
A024914,010613,2.0
A026076,010613,1.0
A027145,010613,2.0
A027268,010613,2.0
A027561,010613,2.0
A027822,010613,2.0
A029677,010613,4.0
A002423,031903,3.0
A003557,031903,3.0
A007706,031903,2.0
A008073,031903,2.0
A017149,031903,2.0
A020791,031903,1.0
A021676,031903,4.0
A021732,031903,3.0
A026836,031903,2.0
A026882,031903,1.0
A002425,071905,1.0
A005264,071905,2.0
A006078,071905,2.0
A021522,071905,1.0
A002428,032823,1.0
A002432,040107,4.0
A008572,040107,3.0
A010969,040107,2.0
A017320,040107,3.0
A022848,040107,1.0
A023814,040107,2.0
A028799,040107,9.0
A002433,041007,2.0
A008856,041007,2.0
A008879,041007,1.0
A020785,041007,2.0
A002435,112601,2.0
A002832,112601,253.0
A002438,032217,1.0
A007325,032217,2.0
A002440,052605,1.0
A007274,052605,1.0
A015106,052605,2.0
A002441,050811,2.0
A006720,050811,1.0
A002446,041207,3.0
A002463,041207,17.0
A022222,041207,3.0
A002453,031714,3.0
A006259,031714,3.0
A009343,031714,8.0
A014400,031714,1.0
A020071,031714,2.0
A002459,050705,2.0
A015237,050705,12.0
A024461,050705,14.0
A025234,050705,3.0
A002462,040712,8.0
A021070,040712,1.0
A028091,040712,1.0
A002466,050413,9.0
A007244,050413,3.0
A013455,050413,2.0
A002472,501701,1.0
A004220,501701,4.0
A002474,601901,1.0
A002477,500303,5.0
A009418,500303,2.0
A002478,601903,2.0
A003293,601903,3.0
A002481,021011,13.0
A003402,021011,1.0
A012928,021011,1.0
A022870,021011,1.0
A002482,041702,4.0
A007693,041702,12.0
A019366,041702,7.0
A024274,041702,18.0
A029070,041702,2.0
A002483,041426,8.0
A002487,071901,3.0
A007074,071901,2.0
A010191,071901,26.0
A014022,071901,1.0
A002491,051707,1.0
A019719,051707,1.0
A021351,051707,3.0
A002495,602503,2.0
A002497,060809,1.0
A009285,060809,5.0
A021376,060809,7.0
A025838,060809,1.0
A002502,401205,1.0
A010734,401205,6.0
A002505,062703,1.0
A006047,062703,1.0
A008698,062703,1.0
A018995,062703,10.0
A021431,062703,5.0
A023261,062703,2.0
A024307,062703,19.0
A024458,062703,20.0
A024937,062703,1.0
A002510,060504,1.0
A006912,060504,3.0
A015336,060504,1.0
A016213,060504,1.0
A016958,060504,4.0
A016976,060504,2.0
A023904,060504,2.0
A026822,060504,2.0
A027875,060504,3.0
A028952,060504,1.0
A002522,051803,6.0
A006968,051803,269.0
A013199,051803,1.0
A002524,052409,10.0
A002526,041401,46.0
A003066,041401,5.0
A003998,041401,1.0
A009096,041401,8.0
A015400,041401,4.0
A021215,041401,8.0
A024621,041401,26.0
A002531,010702,12.0
A003356,010702,3.0
A004858,010702,14.0
A008344,010702,1.0
A008426,010702,1.0
A012783,010702,10.0
A012919,010702,3.0
A013742,010702,8.0
A013753,010702,4.0
A017331,010702,3.0
A024882,010702,4.0
A002535,021710,6.0
A003817,021710,1.0
A009342,021710,1.0
A009678,021710,2.0
A012858,021710,3.0
A015137,021710,2.0
A017495,021710,3.0
A020746,021710,10.0
A026310,021710,2.0
A002539,031603,2.0
A011791,031603,48.0
A015488,031603,6.0
A024279,031603,17.0
A002545,041804,3.0
A003887,041804,1.0
A007917,041804,2.0
A014778,041804,5.0
A014954,041804,30.0
A017781,041804,1.0
A019621,041804,3.0
A020563,041804,1.0
A022326,041804,2.0
A023818,041804,2.0
A002552,020210,9.0
A020106,020210,1.0
A002557,042702,13.0
A003152,042702,1.0
A017244,042702,2.0
A022744,042702,1.0
A024294,042702,26.0
A028762,042702,6.0
A002558,031121,11.0
A008897,031121,1.0
A020140,031121,1.0
A020728,031121,2.0
A025065,031121,2.0
A002561,041109,3.0
A010978,041109,2.0
A028768,041109,1.0
A028924,041109,4.0
A002562,032313,14.0
A002972,032313,1.0
A002564,052101,9.0
A021822,052101,2.0
A002566,030726,2.0
A005493,030726,4.0
A029425,030726,1.0
A002568,071003,1.0
A009813,071003,6.0
A002574,040509,9.0
A016860,040509,3.0
A018128,040509,1.0
A029865,040509,3.0
A002575,052603,19.0
A004110,052603,15.0
A004562,052603,2.0
A018805,052603,9.0
A002583,040413,1.0
A019848,040413,2.0
A022159,040413,3.0
A002585,020707,12.0
A002586,020707,7.0
A002979,020707,1.0
A004978,020707,1.0
A005040,020707,1.0
A005295,020707,1.0
A005296,020707,2.0
A005425,020707,3.0
A010010,020707,1.0
A012537,020707,6.0
A013561,020707,1.0
A019232,020707,3.0
A020810,020707,4.0
A020958,020707,5.0
A002592,020909,10.0
A007816,020909,3.0
A017444,020909,2.0
A020431,020909,2.0
A027631,020909,2.0
A002593,020504,27.0
A003145,020504,11.0
A010401,020504,8.0
A013533,020504,8.0
A014797,020504,19.0
A016258,020504,2.0
A016823,020504,1.0
A018180,020504,32.0
A020027,020504,39.0
A020490,020504,5.0
A022493,020504,29.0
A026206,020504,6.0
A026849,020504,2.0
A030188,020504,26.0
A002600,032505,7.0
A002992,032505,19.0
A024443,032505,3.0
A027791,032505,17.0
A002610,040406,28.0
A008266,040406,3.0
A015764,040406,5.0
A016919,040406,2.0
A017162,040406,2.0
A020553,040406,1.0
A022142,040406,2.0
A002612,022106,5.0
A014925,022106,186.0
A014935,022106,10.0
A015267,022106,1.0
A024918,022106,3.0
A027179,022106,4.0
A027259,022106,2.0
A002615,042003,13.0
A014023,042003,173.0
A020497,042003,6.0
A024505,042003,4.0
A002616,012205,4.0
A003633,012205,1.0
A003782,012205,2.0
A009292,012205,1.0
A002617,040903,4.0
A002986,040903,10.0
A003468,040903,99.0
A004486,040903,2.0
A005122,040903,2.0
A007581,040903,141.0
A013762,040903,5.0
A015319,040903,4.0
A018665,040903,6.0
A019786,040903,3.0
A019876,040903,2.0
A020213,040903,2.0
A022985,040903,7.0
A025232,040903,12.0
A026525,040903,7.0
A026722,040903,1.0
A002619,040505,2.0
A005429,040505,5.0
A002620,041404,4.0
A005618,041404,2.0
A008154,041404,106.0
A013121,041404,2.0
A014384,041404,2.0
A018168,041404,1.0
A002621,010603,3.0
A003441,010603,2.0
A003446,010603,4.0
A003644,010603,13.0
A003646,010603,2.0
A008357,010603,3.0
A012833,010603,181.0
A014611,010603,13.0
A014924,010603,14.0
A015314,010603,2.0
A015572,010603,10.0
A017176,010603,1.0
A018382,010603,1.0
A018598,010603,1.0
A024180,010603,2.0
A029190,010603,1.0
A002622,010604,6.0
A004503,010604,5.0
A013657,010604,27.0
A013686,010604,3.0
A014824,010604,11.0
A015174,010604,4.0
A015997,010604,10.0
A020259,010604,14.0
A020853,010604,2.0
A027981,010604,5.0
A030000,010604,25.0
A002626,062505,6.0
A007831,062505,1.0
A028138,062505,3.0
A030362,062505,2.0
A030369,062505,3.0
A030424,062505,2.0
A002640,600701,1.0
A002668,051117,5.0
A008145,051117,1.0
A009523,051117,3.0
A002670,072209,1.0
A016324,072209,3.0
A002671,022408,20.0
A002672,092605,2.0
A009808,092605,2.0
A002675,041605,2.0
A014795,041605,11.0
A020262,041605,15.0
A026551,041605,8.0
A002679,071117,15.0
A006079,071117,1.0
A008830,071117,1.0
A011156,071117,1.0
A020371,071117,1.0
A002684,011209,30.0
A003735,011209,2.0
A006318,011209,10.0
A008988,011209,1.0
A002687,050213,21.0
A006764,050213,3.0
A022162,050213,3.0
A002688,032601,31.0
A018132,032601,58.0
A021787,032601,4.0
A024379,032601,21.0
A027800,032601,33.0
A002690,031815,7.0
A010890,031815,14.0
A002691,050717,23.0
A002701,042101,16.0
A015290,042101,4.0
A016666,042101,3.0
A002702,040307,20.0
A016699,040307,2.0
A019849,040307,2.0
A020172,040307,1.0
A020613,040307,3.0
A025284,040307,5.0
A029085,040307,1.0
A002705,041503,4.0
A002839,041503,1.0
A003403,041503,3.0
A003682,041503,8.0
A007314,041503,4.0
A020355,041503,22.0
A022917,041503,3.0
A002706,052801,6.0
A010157,052801,6.0
A029821,052801,64.0
A002708,062403,29.0
A010057,062403,8.0
A022625,062403,27.0
A029820,062403,18.0
A002711,040901,40.0
A012929,040901,2.0
A016847,040901,63.0
A022399,040901,17.0
A002714,042501,45.0
A013078,042501,3.0
A017584,042501,3.0
A024635,042501,33.0
A002715,062503,47.0
A013094,062503,3.0
A016755,062503,18.0
A016777,062503,4.0
A022722,062503,59.0
A002724,021707,6.0
A003981,021707,1.0
A006748,021707,1.0
A011095,021707,1.0
A012954,021707,1.0
A013494,021707,20.0
A013834,021707,4.0
A018348,021707,2.0
A019741,021707,1.0
A025063,021707,2.0
A026753,021707,2.0
A028018,021707,2.0
A029488,021707,2.0
A002735,022715,73.0
A004643,022715,1.0
A012715,022715,1.0
A013107,022715,6.0
A002736,031701,58.0
A013195,031701,2.0
A002741,042807,88.0
A011083,042807,1.0
A017804,042807,3.0
A019211,042807,1.0
A025870,042807,3.0
A002742,032304,6.0
A002816,032304,2.0
A007424,032304,6.0
A009925,032304,1.0
A011100,032304,5.0
A012951,032304,4.0
A013660,032304,9.0
A018640,032304,3.0
A018883,032304,1.0
A026652,032304,2.0
A028330,032304,2.0
A029042,032304,1.0
A002744,041806,15.0
A017140,041806,5.0
A024177,041806,2.0
A026097,041806,2.0
A002751,040601,56.0
A010536,040601,2.0
A021157,040601,11.0
A023679,040601,2.0
A002762,042311,11.0
A010273,042311,2.0
A002763,072705,1.0
A007053,072705,1.0
A009827,072705,1.0
A011224,072705,1.0
A011497,072705,20.0
A013498,072705,3.0
A022113,072705,2.0
A023127,072705,4.0
A028736,072705,2.0
A002767,040605,2.0
A013308,040605,5.0
A013380,040605,3.0
A019623,040605,2.0
A022261,040605,2.0
A002779,070504,6.0
A016272,070504,2.0
A019494,070504,1.0
A019629,070504,4.0
A020079,070504,1.0
A024101,070504,2.0
A024105,070504,2.0
A002783,040211,4.0
A013582,040211,2.0
A018862,040211,5.0
A002784,012606,14.0
A012433,012606,1.0
A018546,012606,1.0
A023473,012606,9.0
A002792,042119,5.0
A002793,091213,3.0
A025022,091213,6.0
A029453,091213,2.0
A002794,051415,3.0
A021535,051415,3.0
A002797,082203,41.0
A027917,082203,2.0
A002807,032707,2.0
A019419,032707,2.0
A002809,030405,2.0
A008641,030405,1.0
A011598,030405,13.0
A021212,030405,2.0
A022606,030405,2.0
A002811,012104,3.0
A013374,012104,1.0
A018994,012104,5.0
A020592,012104,6.0
A024757,012104,4.0
A002813,032005,5.0
A009314,032005,2.0
A019470,032005,4.0
A025520,032005,2.0
A002819,012105,8.0
A019518,012105,4.0
A020793,012105,15.0
A020803,012105,2.0
A002828,012803,3.0
A004624,012803,2.0
A005411,012803,3.0
A008325,012803,4.0
A013669,012803,2.0
A014650,012803,8.0
A017004,012803,4.0
A002831,110901,3.0
A002833,110201,5.0
A005702,110201,2.0
A006960,110201,9.0
A002835,112101,74.0
A009125,112101,6.0
A002838,032307,4.0
A018144,032307,8.0
A019475,032307,1.0
A002840,110401,3.0
A011821,110401,2.0
A002841,051107,85.0
A004951,051107,1.0
A007129,051107,5.0
A008844,051107,2.0
A010247,051107,1.0
A012204,051107,4.0
A013125,051107,3.0
A020430,051107,1.0
A002842,031127,75.0
A028630,031127,1.0
A002844,110801,2.0
A002845,031513,1.0
A005168,031513,5.0
A009115,031513,3.0
A023911,031513,1.0
A002848,040409,1.0
A005486,040409,1.0
A005487,040409,1.0
A011601,040409,1.0
A022860,040409,1.0
A029023,040409,5.0
A002855,032603,19.0
A008033,032603,1.0
A010946,032603,2.0
A017402,032603,4.0
A022266,032603,2.0
A002857,020208,2.0
A016698,020208,3.0
A021590,020208,2.0
A025285,020208,1.0
A002859,071304,2.0
A003039,071304,2.0
A004137,071304,1.0
A010114,071304,1.0
A029800,071304,5.0
A002863,052111,1.0
A005085,052111,1.0
A002868,060404,1.0
A003719,060404,2.0
A003721,060404,9.0
A005765,060404,2.0
A011042,060404,3.0
A016956,060404,2.0
A025738,060404,2.0
A028942,060404,1.0
A002870,030705,3.0
A004679,030705,1.0
A020537,030705,12.0
A021155,030705,2.0
A021274,030705,2.0
A024420,030705,4.0
A024629,030705,5.0
A002882,012711,1.0
A005450,012711,2.0
A005992,012711,4.0
A005995,012711,5.0
A006144,012711,51.0
A014717,012711,2.0
A015006,012711,15.0
A015014,012711,4.0
A015481,012711,36.0
A015515,012711,8.0
A016620,012711,1.0
A017012,012711,3.0
A017123,012711,2.0
A021955,012711,6.0
A022094,012711,4.0
A022454,012711,1.0
A022635,012711,11.0
A023324,012711,5.0
A024196,012711,6.0
A026034,012711,1.0
A026133,012711,4.0
A026709,012711,1.0
A002889,012809,1.0
A008867,012809,1.0
A012761,012809,1.0
A014567,012809,10.0
A014723,012809,2.0
A014849,012809,8.0
A015390,012809,3.0
A015545,012809,69.0
A015600,012809,4.0
A015607,012809,4.0
A015872,012809,5.0
A017874,012809,3.0
A018039,012809,6.0
A018069,012809,2.0
A018088,012809,1.0
A018720,012809,3.0
A018732,012809,1.0
A019011,012809,6.0
A019593,012809,1.0
A020154,012809,1.0
A020487,012809,3.0
A021245,012809,1.0
A022160,012809,1.0
A022514,012809,1.0
A023266,012809,2.0
A024010,012809,2.0
A024066,012809,6.0
A024080,012809,2.0
A027202,012809,4.0
A027238,012809,1.0
A027240,012809,3.0
A027832,012809,1.0
A029189,012809,1.0
A002890,060105,3.0
A005009,060105,1.0
A016216,060105,1.0
A020521,060105,5.0
A022536,060105,1.0
A025390,060105,1.0
A025735,060105,2.0
A027473,060105,12.0
A027497,060105,2.0
A030158,060105,2.0
A002893,032511,1.0
A003211,032511,3.0
A004088,032511,1.0
A008770,032511,43.0
A011958,032511,4.0
A022390,032511,1.0
A002894,052205,1.0
A008470,052205,1.0
A021766,052205,2.0
A028650,052205,2.0
A029361,052205,3.0
A002895,030323,2.0
A005064,030323,1.0
A008680,030323,1.0
A028269,030323,2.0
A028321,030323,3.0
A002899,011108,2.0
A003184,011108,5.0
A004434,011108,41.0
A005976,011108,7.0
A010488,011108,1.0
A010571,011108,41.0
A013330,011108,3.0
A013476,011108,15.0
A015003,011108,1.0
A025124,011108,1.0
A025486,011108,121.0
A025731,011108,1.0
A027084,011108,2.0
A028262,011108,1.0
A029108,011108,2.0
A002904,020711,1.0
A003010,020711,2.0
A013261,020711,14.0
A023826,020711,2.0
A002910,020109,1.0
A002965,020109,6.0
A004295,020109,14.0
A005482,020109,10.0
A009995,020109,2.0
A011862,020109,5.0
A002928,501911,1.0
A003128,501911,1.0
A006875,501911,10.0
A006890,501911,27.0
A011145,501911,1.0
A012375,501911,4.0
