location,aisle,x_length,y_width,z_height,heightfromfloor,cell_attractiveness,distance_from_io_to_aisle,fetch_tool,putaway_zone,fetch_zone,cell_volume,available_volume,percent_full
053017,5,36.88392857142856,-13.1075,11.05,11.05,9.030888573961736e-05,23.1075,ORDER_PICKER,OPT-B-05-07,OPT05,0.6096093749999999,0.6096093749999999,1.0
053019,5,36.975,-13.1075,11.4,11.4,8.75418532128845e-05,23.1075,ORDER_PICKER,OPT-C-05-07,OPT05,0.2844843749999999,4.374999999900292e-06,1.5378700499457286e-05
053021,5,36.975,-13.1075,11.575,11.575,8.622096320455729e-05,23.1075,ORDER_PICKER,OPT-C-05-07,OPT05,0.1422421874999999,0.0029641874999998957,0.02083901796012451
053023,5,36.88392857142856,-13.1075,11.6625,11.6625,8.557535412686075e-05,23.1075,ORDER_PICKER,OPT-C-05-07,OPT05,0.0762011718749999,0.004457171874999902,0.058492169678327634
053024,5,35.0625,-13.1075,11.70625,11.70625,8.525616172923368e-05,23.1075,ORDER_PICKER,OPT-C-05-07,OPT05,0.0889013671874999,0.007391242187499904,0.08313980337232833
053025,5,36.88392857142856,-13.1075,11.728125,11.728125,8.509745679868048e-05,23.1075,ORDER_PICKER,OPT-C-05-07,OPT05,0.0190502929687499,0.0002502929687498989,0.013138536460330532
053026,5,36.88392857142856,-13.1075,11.7390625,11.7390625,8.501832570010465e-05,23.1075,ORDER_PICKER,OPT-C-05-07,OPT05,0.0095251464843749,0.00012514648437489916,0.01313853646032532
053027,5,36.65625,-13.1075,11.74453125,11.74453125,8.49788153124602e-05,23.1075,ORDER_PICKER,OPT-C-05-07,OPT05,0.0111126708984374,-0.7266353291015627,0.15411874553742308
060101,6,1.275,-9.91375,0.0,0.0,0.047194855760722,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.98525,1.0498891957006782,0.3250222588036063
060103,6,1.275,-9.91375,2.3,2.3,0.0004310505078044,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,2.0049375,2.0049375,1.0
060104,6,2.390625,-9.91375,3.225,3.225,0.0003081746009427,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,3.7592578125,3.6783413929026736,0.9821544775742015
060105,6,1.275,-9.91375,4.15,4.15,0.0002398131136405,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,4.009875,3.3644758700000006,0.8390475688144894
060107,6,1.275,-9.91375,6.0,6.0,0.0001661153367853,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,1.7664744780000001,0.7494091569025176
060109,6,1.275,-9.91375,7.45,7.45,0.0001338703542594,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,2.149211706521739,0.8958446036497322
060111,6,1.275,-9.91375,8.9,8.9,0.0001121087073291,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,2.03203125,1.9960312500000001,0.9822837370242214
060113,6,1.275,-9.91375,10.15,10.15,9.832925082575062e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.016015625,1.016015625,1.0
060115,6,1.3660714285714286,-9.91375,10.775,10.775,9.263621953440804e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.5442940848214285,0.5442940848214285,1.0
060117,6,1.275,-9.91375,11.0875,11.0875,9.002995859409667e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.2540039062499999,0.24824390624999992,0.9773231833910035
060119,6,1.275,-9.91375,11.24375,11.24375,8.878105936001507e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1270019531249999,0.051139953124999894,0.023432341407150295
060121,6,1.275,-9.91375,11.321875,11.321875,8.816951382558594e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0635009765624999,0.0008009765624998888,0.012613610149940599
060123,6,1.275,-9.91375,11.3609375,11.3609375,8.786688957032103e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0317504882812499,0.0038324882812499003,0.12070643598615642
060125,6,1.3660714285714286,-9.91375,11.38046875,11.38046875,8.771635513106687e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0170091901506696,-0.019834559849330406,0.44735758041778656
060126,6,1.3660714285714286,-9.91375,11.390234375,11.390234375,8.764128116873154e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0085045950753348,0.0085045950753348,1.0
060127,6,1.4711538461538465,-9.91375,11.3951171875,11.3951171875,8.760379235722067e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0045793973482572,0.0045793973482572,1.0
060128,6,2.390625,-9.91375,11.39755859375,11.39755859375,8.758505997585417e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0074415206909179,0.0014415206909179,0.19371318723567113
060201,6,1.275,-9.91375,0.0,0.0,0.047194855760722,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.443375,1.0235800199999996,0.33491348805806387
060203,6,1.275,-9.91375,2.05,2.05,0.0004831119171028,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,1.734,1.734,1.0
060204,6,2.390625,-9.91375,2.85,2.85,0.0003484425272362,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,3.25125,3.0986229400000007,0.9676914848135333
060205,6,1.275,-9.91375,3.65,3.65,0.0002724859678241,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,0.9478995290000001,0.4222198183116384
060207,6,1.275,-9.91375,5.05,5.05,0.0001972420142255,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.2436764613122175,0.9858522376282606
060209,6,1.275,-9.91375,6.45,6.45,0.0001545615658323,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.1029798,0.9240313286098752
060211,6,1.275,-9.91375,7.85,7.85,0.0001270661956111,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,2.275875,2.2511875,0.9891525237545998
060213,6,1.275,-9.91375,9.25,9.25,0.0001078758688558,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.7881875,1.7881875,1.0
060215,6,1.275,-9.91375,10.35,10.35,9.643281748606636e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.1379374999999998,1.1379374999999998,1.0
060217,6,1.59375,-9.91375,11.05,11.05,9.03349405048436e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.7112109374999999,0.7112109374999999,1.0
060221,6,1.275,-9.91375,11.4,11.4,8.756633560389193e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.2844843749999999,0.00036837499999986534,0.001294886582083341
060223,6,1.4711538461538465,-9.91375,11.575,11.575,8.624471225583718e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1641256009615384,0.0042337009615383905,0.025795494040753136
060225,6,1.3660714285714286,-9.91375,11.6625,11.6625,8.559874880308875e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0762011718749999,0.005095513874999902,0.06686923244905685
060226,6,1.7386363636363635,-9.91375,11.70625,11.70625,8.527938218498782e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0969833096590908,0.006183309659090804,0.06375643067684489
060301,6,3.825,-9.91375,0.0,0.0,0.0421252172081512,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.98525,3.7657905,0.653075522792244
060303,6,3.825,-9.91375,2.3,2.3,0.0004310505078044,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,2.0049375,2.0049375,1.0
060304,6,7.171875,-9.91375,3.225,3.225,0.0003081746009427,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,3.7592578125,3.6270440925000003,0.9631692592246226
060305,6,3.825,-9.91375,4.15,4.15,0.0002398131136405,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,4.009875,3.3570653520000007,0.8650052313351414
060307,6,3.825,-9.91375,6.0,6.0,0.0001661153367853,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,2.08188225,0.8832177544445771
060309,6,3.825,-9.91375,7.45,7.45,0.0001338703542594,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,2.2883562499999996,0.9468512110726643
060311,6,3.825,-9.91375,8.9,8.9,0.0001121087073291,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,2.03203125,1.60401695,0.855034955786236
060313,6,3.825,-9.91375,10.15,10.15,9.832925082575062e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.016015625,1.016015625,1.0
060315,6,4.098214285714286,-9.91375,10.775,10.775,9.263621953440804e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.5442940848214285,0.4046930848214285,0.7435191674996796
060317,6,3.825,-9.91375,11.0875,11.0875,9.002995859409667e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.2540039062499999,0.2540039062499999,1.0
060319,6,3.825,-9.91375,11.24375,11.24375,8.878105936001507e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1270019531249999,-0.43369204687500007,0.06147900038446675
060321,6,3.825,-9.91375,11.321875,11.321875,8.816951382558594e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0635009765624999,0.008198726562499897,0.07241977700884124
060323,6,3.825,-9.91375,11.3609375,11.3609375,8.786688957032103e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0317504882812499,0.0038324882812499003,0.12070643598615642
060325,6,4.098214285714286,-9.91375,11.38046875,11.38046875,8.771635513106687e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0170091901506696,-0.2835908098493304,0.44735758041778656
060326,6,4.098214285714286,-9.91375,11.390234375,11.390234375,8.764128116873154e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0085045950753348,0.0085045950753348,1.0
060327,6,4.413461538461538,-9.91375,11.3951171875,11.3951171875,8.760379235722067e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0045793973482572,0.0045793973482572,1.0
060328,6,7.171875,-9.91375,11.39755859375,11.39755859375,8.758505997585417e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0074415206909179,0.0074415206909179,1.0
060401,6,3.825,-9.91375,0.0,0.0,0.0421252172081512,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.443375,4.166095,0.8493543758967002
060403,6,3.825,-9.91375,2.05,2.05,0.0004831119171028,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,1.734,1.734,1.0
060404,6,7.171875,-9.91375,2.85,2.85,0.0003484425272362,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,3.25125,3.1435862500000002,0.9668854286812765
060405,6,3.825,-9.91375,3.65,3.65,0.0002724859678241,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.173697492,0.9357269147031362
060407,6,3.825,-9.91375,5.05,5.05,0.0001972420142255,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.275875,1.0
060409,6,3.825,-9.91375,6.45,6.45,0.0001545615658323,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.0088735,0.882681825671445
060411,6,3.825,-9.91375,7.85,7.85,0.0001270661956111,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,2.275875,2.175075,0.9625322128851541
060413,6,3.825,-9.91375,9.25,9.25,0.0001078758688558,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.7881875,1.7881875,1.0
060415,6,3.825,-9.91375,10.35,10.35,9.643281748606636e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.1379374999999998,1.1379374999999998,1.0
060417,6,4.78125,-9.91375,11.05,11.05,9.03349405048436e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.7112109374999999,0.3252429374999999,0.45730868347338927
060419,6,1.59375,-9.91375,11.4,11.4,8.756633560389193e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.3556054687499999,-0.0597415312500001,0.00791177019827511
060421,6,3.825,-9.91375,11.575,11.575,8.624471225583718e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1422421874999999,0.004380467499999978,0.030795838963036063
060423,6,4.413461538461538,-9.91375,11.6625,11.6625,8.559874880308875e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0820628004807692,0.009065300480769194,0.1104678420387759
060425,6,4.098214285714286,-9.91375,11.70625,11.70625,8.527938218498782e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0381005859374999,0.008700585937499904,0.22835832372164358
060426,6,5.215909090909091,-9.91375,11.728125,11.728125,8.51205908730936e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0242458274147727,0.005445827414772699,0.2246088500759772
060427,6,1.4711538461538465,-9.91375,11.7390625,11.7390625,8.504141676449088e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0102578500600961,-0.0025941499399038982,0.08362864099887843
060428,6,3.1875,-9.91375,11.74453125,11.74453125,8.500188491679804e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0222253417968749,0.003425341796874898,0.15411874553742677
060501,6,6.375,-9.91375,0.0,0.0,0.0380390851600019,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.98525,2.1662842380000344,0.13026307607441936
060503,6,6.375,-9.91375,2.3,2.3,0.0004310505078044,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,2.0049375,2.0049375,1.0
060504,6,11.953125,-9.91375,3.225,3.225,0.0003081746009427,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,3.7592578125,3.6795353685,0.9787930362916549
060505,6,6.375,-9.91375,4.15,4.15,0.0002398131136405,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,4.009875,3.8619865950000003,0.9482039889023972
060507,6,6.375,-9.91375,6.0,6.0,0.0001661153367853,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,2.22395385,0.9701815376049
060509,6,6.375,-9.91375,7.45,7.45,0.0001338703542594,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,2.27125225,0.9635560858555727
060511,6,6.375,-9.91375,8.9,8.9,0.0001121087073291,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,2.03203125,0.7525312500000001,0.3703344867358708
060513,6,6.375,-9.91375,10.15,10.15,9.832925082575062e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.016015625,0.982318125,0.9668336793540946
060515,6,6.830357142857142,-9.91375,10.775,10.775,9.263621953440804e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.5442940848214285,0.4175488848214285,0.7671383843137255
060517,6,6.375,-9.91375,11.0875,11.0875,9.002995859409667e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.2540039062499999,0.2540039062499999,1.0
060519,6,6.375,-9.91375,11.24375,11.24375,8.878105936001507e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1270019531249999,0.008201953124999883,0.06458131487889186
060521,6,6.375,-9.91375,11.321875,11.321875,8.816951382558594e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0635009765624999,0.0008009765624998888,0.012613610149940599
060523,6,6.375,-9.91375,11.3609375,11.3609375,8.786688957032103e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0317504882812499,0.00025048828124989847,0.007889273356398212
060525,6,6.830357142857142,-9.91375,11.38046875,11.38046875,8.771635513106687e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0170091901506696,0.0036441901506695986,0.21424830449826784
060526,6,6.830357142857142,-9.91375,11.390234375,11.390234375,8.764128116873154e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0085045950753348,0.0085045950753348,1.0
060527,6,7.35576923076923,-9.91375,11.3951171875,11.3951171875,8.760379235722067e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0045793973482572,0.0045793973482572,1.0
060528,6,11.953125,-9.91375,11.39755859375,11.39755859375,8.758505997585417e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0074415206909179,0.0074415206909179,1.0
060601,6,6.375,-9.91375,0.0,0.0,0.0380390851600019,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.443375,1.0685449999999994,0.8077533406475933
060603,6,6.375,-9.91375,2.05,2.05,0.0004831119171028,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,1.734,1.734,1.0
060604,6,11.953125,-9.91375,2.85,2.85,0.0003484425272362,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,3.25125,3.12851624,0.9622502852748943
060605,6,6.375,-9.91375,3.65,3.65,0.0002724859678241,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.10441915,0.9246637666831438
060607,6,6.375,-9.91375,5.05,5.05,0.0001972420142255,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.263176,0.9944201680672269
060609,6,6.375,-9.91375,6.45,6.45,0.0001545615658323,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.226065625,0.978114186851211
060611,6,6.375,-9.91375,7.85,7.85,0.0001270661956111,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,2.275875,2.275875,1.0
060613,6,6.375,-9.91375,9.25,9.25,0.0001078758688558,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.7881875,1.7881875,1.0
060615,6,6.375,-9.91375,10.35,10.35,9.643281748606636e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.1379374999999998,1.1379374999999998,1.0
060617,6,7.96875,-9.91375,11.05,11.05,9.03349405048436e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.7112109374999999,0.7112109374999999,1.0
060619,6,4.78125,-9.91375,11.4,11.4,8.756633560389193e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.3556054687499999,0.00026746874999988846,0.0007521502718731419
060621,6,6.375,-9.91375,11.575,11.575,8.624471225583718e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1422421874999999,0.007939187499999889,0.05581457681111587
060625,6,6.830357142857142,-9.91375,11.6625,11.6625,8.559874880308875e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0762011718749999,0.006027871874999896,0.07910471357170193
060628,6,9.5625,-9.91375,11.70625,11.70625,8.527938218498782e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1778027343749999,-0.12549726562500008,0.03376064151150609
060701,6,8.924999999999999,-9.91375,0.0,0.0,0.0346755667287937,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.98525,0.8329379999999991,0.9628055764505291
060703,6,8.924999999999999,-9.91375,2.3,2.3,0.0004310505078044,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,2.0049375,2.0049375,1.0
060704,6,16.734375,-9.91375,3.225,3.225,0.0003081746009427,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,3.7592578125,3.2945322471698115,0.8611462777055309
060705,6,8.924999999999999,-9.91375,4.15,4.15,0.0002398131136405,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,4.009875,3.70246125,0.9233358271766575
060707,6,8.924999999999999,-9.91375,6.0,6.0,0.0001661153367853,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,2.0121985000000002,0.8536551193837915
060709,6,8.924999999999999,-9.91375,7.45,7.45,0.0001338703542594,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,2.20177025,0.9340790412175688
060711,6,8.924999999999999,-9.91375,8.9,8.9,0.0001121087073291,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,2.03203125,1.9830312500000002,0.9758861976163015
060713,6,8.924999999999999,-9.91375,10.15,10.15,9.832925082575062e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.016015625,0.8288846250000002,0.8158187773933103
060715,6,9.5625,-9.91375,10.775,10.775,9.263621953440804e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.5442940848214285,0.5442940848214285,1.0
060717,6,8.924999999999999,-9.91375,11.0875,11.0875,9.002995859409667e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.2540039062499999,0.10941590624999992,0.4307646597462513
060719,6,8.924999999999999,-9.91375,11.24375,11.24375,8.878105936001507e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1270019531249999,0.007925953124999885,0.06240811995386304
060721,6,8.924999999999999,-9.91375,11.321875,11.321875,8.816951382558594e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0635009765624999,0.003308976562499892,0.05210906574394302
060723,6,8.924999999999999,-9.91375,11.3609375,11.3609375,8.786688957032103e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0317504882812499,-0.11854951171875008,0.11182468281429926
060725,6,9.5625,-9.91375,11.38046875,11.38046875,8.771635513106687e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0170091901506696,0.003149190150669598,0.18514638985005552
060726,6,9.5625,-9.91375,11.390234375,11.390234375,8.764128116873154e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0085045950753348,0.0085045950753348,1.0
060727,6,10.298076923076923,-9.91375,11.3951171875,11.3951171875,8.760379235722067e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0045793973482572,0.0045793973482572,1.0
060728,6,16.734375,-9.91375,11.39755859375,11.39755859375,8.758505997585417e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0074415206909179,0.0074415206909179,1.0
060801,6,8.924999999999999,-9.91375,0.0,0.0,0.0346755667287937,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.443375,3.1770599639999997,0.17856224153937034
060803,6,8.924999999999999,-9.91375,2.05,2.05,0.0004831119171028,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,1.734,1.734,1.0
060804,6,16.734375,-9.91375,2.85,2.85,0.0003484425272362,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,3.25125,3.2025793500000024,0.9537350582083814
060805,6,8.924999999999999,-9.91375,3.65,3.65,0.0002724859678241,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.14565945,0.9427844016037787
060807,6,8.924999999999999,-9.91375,5.05,5.05,0.0001972420142255,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,2.2500775250000005,0.9886648102378208
060809,6,8.924999999999999,-9.91375,6.45,6.45,0.0001545615658323,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.275875,1.824800575,0.7919978359971439
060811,6,8.924999999999999,-9.91375,7.85,7.85,0.0001270661956111,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,2.275875,2.2178,0.9744823419563904
060813,6,8.924999999999999,-9.91375,9.25,9.25,0.0001078758688558,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.7881875,1.7881875,1.0
060815,6,8.924999999999999,-9.91375,10.35,10.35,9.643281748606636e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.1379374999999998,0.9447374999999998,0.9822345251826221
060817,6,11.15625,-9.91375,11.05,11.05,9.03349405048436e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.7112109374999999,0.5803392374999998,0.8159875037073652
060819,6,7.96875,-9.91375,11.4,11.4,8.756633560389193e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.3556054687499999,0.0008629687499998699,0.0024267589388693007
060821,6,8.924999999999999,-9.91375,11.575,11.575,8.624471225583718e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1422421874999999,0.004498987499999892,0.0316290657439439
060823,6,7.35576923076923,-9.91375,11.6625,11.6625,8.559874880308875e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0820628004807692,0.003878800480769197,0.04726624558320021
060826,6,8.693181818181818,-9.91375,11.70625,11.70625,8.527938218498782e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0484916548295454,0.010072454829545698,0.20771522161806424
060827,6,4.413461538461538,-9.91375,11.728125,11.728125,8.51205908730936e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0205157001201923,0.006655700120192298,0.3244198385236444
060828,6,15.9375,-9.91375,11.7390625,11.7390625,8.504141676449088e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0444506835937499,0.0005606835937499027,0.01261361014994017
060901,6,11.475,-9.91375,0.0,0.0,0.0318585480466727,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.98525,4.64125128,0.4286639987964495
060903,6,11.475,-9.91375,2.3,2.3,0.0004310505078044,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,2.0049375,2.0049375,1.0
060904,6,21.515625,-9.91375,3.225,3.225,0.0003081746009427,19.91375,ORDER_PICKER,MERAKEZET,OPT06-LOW,3.7592578125,3.4186867865,0.9094047168386379
060905,6,11.475,-9.91375,4.15,4.15,0.0002398131136405,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,4.009875,3.7890640490000003,0.939700626328751
060907,6,11.475,-9.91375,6.0,6.0,0.0001661153367853,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,2.2105232499999996,0.9623338503758501
060909,6,11.475,-9.91375,7.45,7.45,0.0001338703542594,19.91375,ORDER_PICKER,OPT-A-05-07,OPT06,2.35715625,2.00195625,0.8487168595632979
060911,6,11.475,-9.91375,8.9,8.9,0.0001121087073291,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,2.03203125,1.1529312500000002,0.49693687043444834
060913,6,11.475,-9.91375,10.15,10.15,9.832925082575062e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,1.016015625,1.016015625,1.0
060915,6,12.294642857142858,-9.91375,10.775,10.775,9.263621953440804e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.5442940848214285,0.4960180848214285,0.9113053010380623
060917,6,11.475,-9.91375,11.0875,11.0875,9.002995859409667e-05,19.91375,ORDER_PICKER,OPT-B-05-07,OPT06,0.2540039062499999,0.15064543125000024,0.5930831280276828
060919,6,11.475,-9.91375,11.24375,11.24375,8.878105936001507e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.1270019531249999,0.0016019531249998886,0.012613610149941463
060921,6,11.475,-9.91375,11.321875,11.321875,8.816951382558594e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0635009765624999,5.976562499893437e-06,9.411764705714556e-05
060923,6,11.475,-9.91375,11.3609375,11.3609375,8.786688957032103e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0317504882812499,0.0015664882812498997,0.04933745482506428
060925,6,12.294642857142858,-9.91375,11.38046875,11.38046875,8.771635513106687e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0170091901506696,0.003149190150669598,0.18514638985005552
060926,6,12.294642857142858,-9.91375,11.390234375,11.390234375,8.764128116873154e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0085045950753348,0.0085045950753348,1.0
060927,6,13.240384615384617,-9.91375,11.3951171875,11.3951171875,8.760379235722067e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0045793973482572,0.0045793973482572,1.0
060928,6,21.515625,-9.91375,11.39755859375,11.39755859375,8.758505997585417e-05,19.91375,ORDER_PICKER,OPT-C-05-07,OPT06,0.0074415206909179,0.0074415206909179,1.0
061001,6,11.475,-9.91375,0.0,0.0,0.0318585480466727,19.91375,PALLET_JACK,MERAKEZET,OPT06-LOW,4.443375,4.1546583759999995,0.8448679213435734
