location,location_id
041724,2496
041725,2497
041726,2498
041727,2499
041801,2500
041803,2501
041804,2502
041805,2503
041806,2504
041807,2505
041809,2506
041811,2507
041812,2508
041813,2509
041814,2510
041815,2511
041817,2512
041818,2513
041819,2514
041820,2515
041821,2516
041822,2517
041823,2518
041824,2519
041825,2520
041826,2521
041827,2522
041829,2523
041830,2524
041831,2525
041901,2526
041902,2527
041903,2528
041904,2529
041905,2530
041906,2531
041907,2532
041908,2533
041909,2534
041910,2535
041911,2536
041912,2537
041913,2538
041914,2539
041915,2540
041917,2541
041918,2542
041919,2543
041920,2544
041921,2545
041922,2546
041923,2547
041924,2548
041925,2549
041926,2550
041927,2551
042001,2552
042003,2553
042004,2554
042005,2555
042006,2556
042007,2557
042009,2558
042011,2559
042012,2560
042013,2561
042014,2562
042015,2563
042017,2564
042018,2565
042019,2566
042020,2567
042021,2568
042022,2569
042023,2570
042024,2571
042025,2572
042026,2573
042027,2574
042028,2575
042029,2576
042101,2577
042102,2578
042103,2579
042104,2580
042105,2581
042106,2582
042107,2583
042108,2584
042109,2585
042110,2586
042111,2587
042112,2588
042113,2589
042114,2590
042115,2591
042117,2592
042118,2593
042119,2594
042120,2595
042121,2596
042123,2597
042124,2598
042125,2599
042126,2600
042127,2601
042201,2602
042203,2603
042204,2604
042205,2605
042206,2606
042207,2607
042209,2608
042211,2609
042212,2610
042213,2611
042215,2612
042217,2613
042218,2614
042219,2615
042220,2616
042221,2617
042222,2618
042223,2619
042224,2620
042225,2621
042226,2622
042227,2623
042228,2624
042230,2625
042301,2626
042302,2627
042303,2628
042304,2629
042305,2630
042306,2631
042307,2632
042308,2633
042309,2634
042310,2635
042311,2636
042312,2637
042313,2638
042314,2639
042315,2640
042317,2641
042318,2642
042319,2643
042320,2644
042321,2645
042322,2646
042323,2647
042324,2648
042325,2649
042326,2650
042327,2651
042401,2652
042403,2653
042404,2654
042405,2655
042406,2656
042407,2657
042409,2658
042411,2659
042412,2660
042413,2661
042414,2662
042415,2663
042417,2664
042419,2665
042420,2666
042421,2667
042422,2668
042423,2669
042424,2670
042425,2671
042426,2672
042427,2673
042501,2674
042502,2675
042503,2676
042504,2677
042505,2678
042506,2679
042507,2680
042508,2681
042509,2682
042510,2683
042511,2684
042512,2685
042513,2686
042514,2687
042515,2688
042517,2689
042519,2690
042520,2691
042521,2692
042522,2693
042523,2694
042524,2695
042525,2696
042526,2697
042527,2698
042601,2699
042603,2700
042604,2701
042605,2702
042606,2703
042607,2704
042609,2705
042611,2706
042612,2707
042613,2708
042614,2709
042615,2710
042617,2711
042618,2712
042619,2713
042620,2714
042621,2715
042622,2716
042623,2717
042624,2718
042625,2719
042626,2720
042627,2721
042628,2722
042629,2723
042630,2724
042631,2725
042701,2726
042702,2727
042703,2728
042704,2729
042705,2730
042706,2731
042707,2732
042708,2733
042709,2734
042711,2735
042712,2736
042713,2737
042714,2738
042715,2739
042717,2740
042719,2741
042720,2742
042721,2743
042722,2744
042723,2745
042724,2746
042725,2747
042726,2748
042727,2749
042801,2750
042803,2751
042804,2752
042805,2753
042806,2754
042807,2755
042809,2756
042811,2757
042812,2758
042813,2759
042815,2760
042817,2761
042819,2762
042821,2763
042823,2764
042824,2765
042825,2766
042826,2767
042827,2768
042828,2769
042829,2770
042830,2771
042831,2772
042901,2773
042903,2774
042905,2775
042906,2776
042907,2777
042908,2778
042909,2779
042911,2780
042912,2781
042913,2782
042914,2783
042915,2784
042917,2785
042918,2786
042919,2787
042920,2788
042921,2789
042922,2790
042923,2791
042924,2792
042925,2793
042926,2794
042927,2795
043001,2796
043003,2797
043005,2798
043007,2799
043009,2800
043011,2801
043012,2802
043013,2803
043015,2804
043017,2805
043018,2806
043019,2807
043021,2808
043023,2809
043024,2810
043025,2811
043026,2812
043027,2813
043028,2814
043029,2815
043030,2816
043031,2817
050101,2818
050102,2819
050103,2820
050104,2821
050105,2822
050106,2823
050107,2824
050108,2825
050109,2826
050110,2827
050111,2828
050112,2829
050113,2830
050114,2831
050115,2832
050116,2833
050117,2834
050118,2835
050119,2836
050120,2837
050121,2838
050122,2839
050123,2840
050124,2841
050125,2842
050126,2843
050127,2844
050201,2845
050203,2846
050204,2847
050205,2848
050207,2849
050209,2850
050211,2851
050213,2852
050215,2853
050217,2854
050219,2855
050221,2856
050223,2857
050225,2858
050226,2859
050227,2860
050301,2861
050302,2862
050303,2863
050304,2864
050305,2865
050306,2866
050307,2867
050308,2868
050309,2869
050310,2870
050311,2871
050312,2872
050313,2873
050314,2874
050315,2875
050316,2876
050317,2877
050318,2878
050319,2879
050320,2880
050321,2881
050322,2882
050323,2883
050324,2884
050325,2885
050326,2886
050327,2887
050401,2888
050403,2889
050404,2890
050405,2891
050407,2892
050409,2893
050411,2894
050413,2895
050415,2896
050417,2897
050419,2898
050421,2899
050425,2900
050426,2901
050427,2902
050428,2903
050501,2904
050502,2905
050503,2906
050504,2907
050505,2908
050506,2909
050507,2910
050508,2911
050509,2912
050510,2913
050511,2914
050512,2915
050513,2916
050514,2917
050515,2918
050516,2919
050517,2920
050518,2921
050519,2922
050520,2923
050521,2924
050522,2925
050523,2926
050524,2927
050525,2928
050526,2929
050527,2930
050601,2931
050603,2932
050604,2933
050605,2934
050607,2935
050609,2936
050611,2937
050613,2938
050615,2939
050617,2940
050619,2941
050621,2942
050623,2943
050625,2944
050626,2945
050627,2946
050628,2947
050701,2948
050703,2949
050705,2950
050707,2951
050709,2952
050711,2953
050713,2954
050715,2955
050717,2956
050719,2957
050721,2958
050723,2959
050724,2960
050725,2961
050726,2962
050727,2963
050729,2964
050731,2965
050733,2966
050735,2967
050801,2968
050803,2969
050804,2970
050805,2971
050807,2972
050809,2973
050811,2974
050813,2975
050815,2976
050817,2977
050819,2978
050821,2979
050823,2980
050825,2981
050826,2982
050827,2983
050828,2984
050901,2985
050903,2986
050905,2987
050907,2988
050909,2989
050911,2990
050913,2991
050915,2992
050917,2993
050919,2994
050921,2995
050923,2996
050924,2997
050925,2998
050926,2999
050927,3000
050929,3001
050931,3002
050933,3003
050935,3004
051001,3005
051003,3006
051004,3007
051005,3008
051007,3009
051009,3010
051011,3011
051013,3012
051015,3013
051017,3014
051019,3015
051021,3016
051023,3017
051026,3018
051027,3019
051028,3020
051101,3021
051103,3022
051105,3023
051107,3024
051109,3025
051111,3026
051113,3027
051115,3028
051117,3029
051119,3030
051121,3031
051123,3032
051124,3033
051125,3034
051126,3035
051127,3036
051129,3037
051131,3038
051133,3039
051135,3040
051201,3041
051203,3042
051204,3043
051205,3044
051207,3045
051209,3046
051211,3047
051213,3048
051215,3049
051217,3050
051219,3051
051221,3052
051223,3053
051225,3054
051226,3055
051228,3056
051301,3057
051303,3058
051305,3059
051307,3060
051309,3061
051311,3062
051313,3063
051315,3064
051317,3065
051319,3066
051321,3067
051323,3068
051324,3069
051325,3070
051326,3071
051327,3072
051329,3073
051331,3074
051333,3075
051335,3076
051401,3077
051403,3078
051404,3079
051405,3080
051407,3081
051409,3082
051411,3083
051413,3084
051415,3085
051417,3086
051419,3087
051421,3088
051423,3089
051425,3090
051426,3091
051427,3092
051428,3093
051501,3094
051503,3095
051505,3096
051507,3097
051509,3098
051511,3099
051513,3100
051515,3101
051517,3102
051519,3103
051521,3104
051523,3105
051524,3106
051525,3107
051526,3108
051527,3109
051529,3110
051531,3111
051533,3112
051535,3113
051601,3114
051603,3115
051604,3116
051605,3117
051607,3118
051609,3119
051611,3120
051613,3121
051615,3122
051617,3123
051619,3124
051621,3125
051623,3126
051625,3127
051626,3128
051627,3129
051628,3130
051701,3131
051703,3132
051705,3133
051707,3134
051709,3135
051711,3136
051713,3137
051715,3138
051717,3139
051719,3140
051721,3141
051723,3142
051724,3143
051725,3144
051726,3145
051727,3146
051729,3147
051731,3148
051733,3149
051735,3150
051801,3151
051803,3152
051805,3153
051807,3154
051809,3155
051811,3156
051813,3157
051815,3158
051819,3159
051821,3160
051823,3161
051825,3162
051826,3163
051827,3164
051901,3165
051903,3166
051905,3167
051907,3168
051909,3169
051911,3170
051913,3171
051915,3172
051917,3173
051919,3174
051921,3175
051923,3176
051924,3177
051925,3178
051926,3179
051927,3180
051929,3181
051933,3182
051935,3183
052001,3184
052003,3185
052005,3186
052007,3187
052009,3188
052011,3189
052013,3190
052015,3191
052017,3192
052019,3193
052021,3194
052023,3195
052024,3196
052025,3197
052026,3198
052027,3199
052101,3200
052103,3201
052105,3202
052107,3203
052109,3204
052111,3205
052113,3206
052115,3207
052117,3208
052119,3209
052121,3210
052123,3211
052124,3212
052125,3213
052126,3214
052127,3215
052129,3216
052131,3217
052133,3218
052135,3219
052201,3220
052203,3221
052205,3222
052207,3223
052209,3224
052211,3225
052213,3226
052215,3227
052217,3228
052219,3229
052221,3230
052223,3231
052224,3232
052225,3233
052226,3234
052227,3235
052301,3236
052303,3237
052305,3238
052307,3239
052309,3240
052311,3241
052313,3242
052315,3243
052317,3244
052319,3245
052321,3246
052323,3247
052324,3248
052325,3249
052326,3250
052327,3251
052329,3252
052331,3253
052333,3254
052335,3255
052401,3256
052403,3257
052405,3258
052407,3259
052409,3260
052411,3261
052413,3262
052415,3263
052417,3264
052419,3265
052421,3266
052423,3267
052424,3268
052425,3269
052501,3270
052503,3271
052505,3272
052507,3273
052509,3274
052511,3275
052513,3276
052515,3277
052517,3278
052519,3279
052521,3280
052523,3281
052524,3282
052525,3283
052526,3284
052527,3285
052529,3286
052531,3287
052533,3288
052535,3289
052601,3290
052603,3291
052605,3292
052607,3293
052609,3294
052611,3295
052613,3296
052615,3297
052617,3298
052619,3299
052621,3300
052623,3301
052624,3302
052625,3303
052626,3304
052701,3305
052703,3306
052705,3307
052707,3308
052709,3309
052711,3310
052713,3311
052715,3312
052717,3313
052719,3314
052721,3315
052723,3316
052724,3317
052725,3318
052726,3319
052727,3320
052729,3321
052731,3322
052733,3323
052735,3324
052801,3325
052803,3326
052805,3327
052807,3328
052809,3329
052811,3330
052813,3331
052815,3332
052817,3333
052819,3334
052821,3335
052823,3336
052824,3337
052825,3338
052826,3339
052827,3340
052901,3341
052903,3342
052905,3343
052907,3344
052909,3345
052911,3346
052913,3347
052915,3348
052917,3349
052919,3350
052921,3351
052923,3352
052924,3353
052925,3354
052926,3355
052927,3356
052929,3357
052931,3358
052933,3359
052935,3360
053001,3361
053003,3362
053005,3363
053007,3364
053009,3365
053011,3366
053013,3367
053015,3368
053017,3369
053019,3370
053021,3371
053023,3372
053024,3373
053025,3374
053026,3375
053027,3376
060101,3377
060103,3378
060104,3379
060105,3380
060107,3381
060109,3382
060111,3383
060113,3384
060115,3385
060117,3386
060119,3387
060121,3388
060123,3389
060125,3390
060126,3391
060127,3392
060128,3393
060201,3394
060203,3395
060204,3396
060205,3397
060207,3398
060209,3399
060211,3400
060213,3401
060215,3402
060217,3403
060221,3404
060223,3405
060225,3406
060226,3407
060301,3408
060303,3409
060304,3410
060305,3411
060307,3412
060309,3413
060311,3414
060313,3415
060315,3416
060317,3417
060319,3418
060321,3419
060323,3420
060325,3421
060326,3422
060327,3423
060328,3424
060401,3425
060403,3426
060404,3427
060405,3428
060407,3429
060409,3430
060411,3431
060413,3432
060415,3433
060417,3434
060419,3435
060421,3436
060423,3437
060425,3438
060426,3439
060427,3440
060428,3441
060501,3442
060503,3443
060504,3444
060505,3445
060507,3446
060509,3447
060511,3448
060513,3449
060515,3450
060517,3451
060519,3452
060521,3453
060523,3454
060525,3455
060526,3456
060527,3457
060528,3458
060601,3459
060603,3460
060604,3461
060605,3462
060607,3463
060609,3464
060611,3465
060613,3466
060615,3467
060617,3468
060619,3469
060621,3470
060625,3471
060628,3472
060701,3473
060703,3474
060704,3475
060705,3476
060707,3477
060709,3478
060711,3479
060713,3480
060715,3481
060717,3482
060719,3483
060721,3484
060723,3485
060725,3486
060726,3487
060727,3488
060728,3489
060801,3490
060803,3491
060804,3492
060805,3493
060807,3494
060809,3495
060811,3496
060813,3497
060815,3498
060817,3499
060819,3500
060821,3501
060823,3502
060826,3503
060827,3504
060828,3505
060901,3506
060903,3507
060904,3508
060905,3509
060907,3510
060909,3511
060911,3512
060913,3513
060915,3514
060917,3515
060919,3516
060921,3517
060923,3518
060925,3519
060926,3520
060927,3521
060928,3522
061001,3523
061003,3524
061004,3525
061005,3526
061007,3527
061009,3528
061011,3529
061013,3530
061015,3531
061017,3532
061019,3533
061021,3534
061023,3535
061025,3536
061026,3537
061027,3538
061028,3539
061101,3540
061103,3541
061104,3542
061105,3543
061107,3544
061109,3545
061111,3546
061113,3547
061115,3548
061117,3549
061119,3550
061121,3551
061123,3552
061125,3553
061126,3554
061128,3555
061201,3556
061203,3557
061204,3558
061205,3559
061207,3560
061209,3561
061211,3562
061213,3563
061215,3564
061217,3565
061219,3566
061221,3567
061223,3568
061225,3569
061227,3570
061228,3571
061301,3572
061303,3573
061304,3574
061305,3575
061307,3576
061309,3577
061311,3578
061313,3579
061315,3580
061317,3581
061319,3582
061321,3583
061323,3584
061325,3585
061326,3586
061327,3587
061328,3588
061401,3589
061403,3590
061404,3591
061405,3592
061407,3593
061409,3594
061411,3595
061413,3596
061415,3597
061417,3598
061419,3599
061421,3600
061423,3601
061425,3602
061427,3603
061501,3604
061503,3605
061504,3606
061505,3607
061507,3608
061509,3609
061511,3610
061513,3611
061515,3612
061517,3613
061519,3614
061521,3615
061523,3616
061525,3617
061526,3618
061528,3619
061601,3620
061603,3621
061604,3622
061605,3623
061607,3624
061609,3625
061611,3626
061613,3627
061615,3628
061617,3629
061619,3630
061621,3631
061623,3632
061625,3633
061626,3634
061627,3635
061628,3636
061701,3637
061703,3638
061705,3639
061707,3640
061709,3641
061711,3642
061713,3643
061715,3644
061717,3645
061719,3646
061721,3647
061723,3648
061724,3649
061727,3650
061801,3651
061803,3652
061805,3653
061807,3654
061809,3655
061811,3656
061813,3657
061815,3658
061821,3659
061823,3660
061824,3661
061825,3662
061826,3663
061827,3664
061901,3665
061903,3666
061905,3667
061907,3668
061909,3669
061911,3670
061913,3671
061915,3672
061917,3673
061919,3674
061921,3675
061923,3676
061924,3677
061925,3678
061926,3679
061927,3680
062001,3681
062003,3682
062005,3683
062007,3684
062009,3685
062011,3686
062013,3687
062015,3688
062019,3689
062021,3690
062023,3691
062024,3692
062025,3693
062026,3694
062027,3695
062101,3696
062103,3697
062105,3698
062107,3699
062109,3700
062111,3701
062113,3702
062115,3703
062117,3704
062119,3705
062121,3706
062123,3707
062124,3708
062125,3709
062126,3710
062127,3711
062201,3712
062203,3713
062205,3714
062207,3715
062209,3716
062211,3717
062213,3718
062215,3719
062217,3720
062221,3721
062223,3722
062224,3723
062225,3724
062227,3725
062301,3726
062303,3727
062305,3728
062307,3729
062309,3730
062311,3731
062313,3732
062315,3733
062317,3734
062319,3735
062321,3736
062323,3737
062324,3738
062325,3739
062326,3740
062327,3741
062401,3742
062403,3743
062405,3744
062407,3745
062409,3746
062411,3747
062413,3748
062415,3749
062417,3750
062419,3751
062421,3752
062423,3753
062425,3754
062426,3755
062427,3756
062501,3757
062503,3758
062505,3759
062507,3760
062509,3761
062511,3762
062513,3763
062515,3764
062517,3765
062519,3766
062521,3767
062523,3768
062524,3769
062525,3770
062526,3771
062527,3772
062601,3773
062603,3774
062605,3775
062607,3776
062609,3777
062611,3778
062613,3779
062615,3780
062617,3781
062619,3782
062621,3783
062624,3784
062625,3785
062626,3786
062627,3787
062701,3788
062703,3789
062705,3790
062707,3791
062709,3792
062711,3793
062713,3794
062715,3795
062717,3796
062719,3797
062721,3798
062723,3799
062724,3800
062725,3801
062726,3802
062727,3803
062801,3804
062803,3805
062805,3806
062807,3807
062809,3808
062811,3809
062813,3810
062815,3811
062817,3812
062819,3813
062821,3814
062823,3815
062824,3816
062825,3817
062826,3818
062827,3819
062901,3820
062903,3821
062905,3822
062907,3823
062909,3824
062911,3825
062913,3826
062917,3827
062919,3828
062921,3829
062923,3830
062924,3831
062925,3832
062926,3833
062927,3834
063001,3835
063003,3836
063005,3837
063007,3838
063009,3839
063011,3840
063013,3841
063015,3842
063019,3843
063021,3844
063023,3845
063025,3846
063026,3847
063027,3848
070101,3849
070103,3850
070104,3851
070105,3852
070107,3853
070109,3854
070111,3855
070113,3856
070115,3857
070117,3858
070119,3859
070121,3860
070123,3861
070125,3862
070126,3863
070127,3864
070128,3865
070201,3866
070203,3867
070205,3868
070207,3869
070209,3870
070211,3871
070213,3872
070215,3873
070301,3874
070303,3875
070304,3876
070305,3877
070307,3878
070309,3879
070311,3880
070313,3881
070315,3882
070317,3883
070319,3884
070321,3885
070323,3886
070325,3887
070326,3888
070327,3889
070328,3890
070401,3891
070403,3892
070405,3893
070407,3894
070409,3895
070411,3896
070413,3897
070415,3898
070501,3899
070503,3900
070504,3901
070505,3902
070507,3903
070509,3904
070511,3905
070513,3906
070515,3907
070517,3908
070519,3909
070521,3910
070523,3911
070525,3912
070526,3913
070527,3914
070528,3915
070601,3916
070603,3917
070605,3918
070607,3919
070609,3920
070611,3921
070613,3922
070615,3923
070701,3924
070703,3925
070704,3926
070705,3927
070707,3928
070709,3929
070711,3930
070713,3931
070715,3932
070717,3933
070719,3934
070721,3935
070723,3936
070725,3937
070726,3938
070727,3939
070728,3940
070801,3941
070803,3942
070805,3943
070807,3944
070809,3945
070811,3946
070813,3947
070815,3948
070901,3949
070903,3950
070904,3951
070905,3952
070907,3953
070909,3954
070911,3955
070913,3956
070915,3957
070917,3958
070919,3959
070921,3960
070923,3961
070925,3962
070926,3963
070927,3964
070928,3965
071001,3966
071003,3967
071005,3968
071007,3969
071009,3970
071011,3971
071013,3972
071015,3973
071101,3974
071103,3975
071104,3976
071105,3977
071107,3978
071109,3979
071111,3980
071113,3981
071115,3982
071117,3983
071119,3984
071121,3985
071123,3986
071125,3987
071126,3988
071127,3989
071128,3990
071201,3991
071203,3992
071205,3993
071207,3994
071209,3995
071211,3996
071213,3997
071215,3998
071301,3999
071303,4000
071304,4001
071305,4002
071307,4003
071309,4004
071311,4005
071313,4006
071315,4007
071317,4008
071319,4009
071321,4010
071323,4011
071325,4012
071326,4013
071327,4014
071328,4015
071401,4016
071403,4017
071405,4018
071407,4019
071409,4020
071411,4021
071413,4022
071415,4023
071501,4024
071503,4025
071504,4026
071505,4027
071507,4028
071509,4029
071511,4030
071513,4031
071515,4032
071517,4033
071519,4034
071521,4035
071523,4036
071525,4037
071526,4038
071527,4039
071528,4040
071601,4041
071603,4042
071605,4043
071607,4044
071609,4045
071611,4046
071613,4047
071615,4048
071701,4049
071703,4050
071705,4051
071707,4052
071709,4053
071711,4054
071713,4055
071715,4056
071717,4057
071719,4058
071721,4059
071723,4060
071724,4061
071725,4062
071726,4063
071727,4064
071801,4065
071803,4066
071805,4067
071807,4068
071809,4069
071811,4070
071813,4071
071815,4072
071901,4073
071903,4074
071905,4075
071907,4076
071909,4077
071911,4078
071913,4079
071915,4080
071917,4081
071919,4082
071921,4083
071923,4084
071924,4085
071925,4086
071926,4087
071927,4088
072001,4089
072003,4090
072005,4091
072007,4092
072009,4093
072011,4094
072013,4095
072015,4096
072101,4097
072103,4098
072105,4099
072107,4100
072109,4101
072111,4102
072113,4103
072115,4104
072117,4105
072119,4106
072121,4107
072123,4108
072124,4109
072125,4110
072126,4111
072127,4112
072201,4113
072203,4114
072205,4115
072207,4116
072209,4117
072211,4118
072213,4119
072215,4120
072301,4121
072303,4122
072305,4123
072307,4124
072309,4125
072311,4126
072313,4127
072315,4128
072317,4129
072319,4130
072321,4131
072323,4132
072324,4133
072325,4134
072326,4135
072327,4136
072401,4137
072403,4138
072405,4139
072407,4140
072409,4141
072411,4142
072413,4143
072415,4144
072501,4145
072503,4146
072505,4147
072507,4148
072509,4149
072511,4150
072513,4151
072515,4152
072517,4153
072519,4154
072521,4155
072523,4156
072525,4157
072526,4158
072527,4159
072601,4160
072603,4161
072605,4162
072607,4163
072609,4164
072611,4165
072613,4166
072615,4167
072701,4168
072703,4169
072705,4170
072707,4171
072709,4172
072711,4173
072713,4174
072715,4175
072717,4176
072719,4177
072721,4178
072723,4179
072724,4180
072725,4181
072726,4182
072727,4183
072801,4184
072803,4185
072805,4186
072807,4187
072809,4188
072811,4189
072813,4190
072815,4191
072901,4192
072903,4193
072905,4194
072907,4195
072909,4196
072911,4197
072913,4198
072915,4199
072917,4200
072919,4201
072921,4202
072923,4203
072924,4204
072925,4205
072926,4206
072927,4207
073001,4208
073003,4209
073005,4210
073007,4211
073009,4212
073011,4213
073013,4214
073015,4215
080101,4216
080103,4217
080105,4218
080107,4219
080109,4220
080111,4221
080113,4222
080115,4223
080201,4224
080203,4225
080205,4226
080207,4227
080209,4228
080211,4229
080213,4230
080215,4231
080301,4232
080303,4233
080305,4234
080307,4235
080309,4236
080311,4237
080313,4238
080315,4239
080401,4240
080403,4241
080405,4242
080407,4243
080409,4244
080411,4245
080413,4246
080415,4247
080501,4248
080503,4249
080505,4250
080507,4251
080509,4252
080511,4253
080513,4254
080515,4255
080601,4256
080603,4257
080605,4258
080607,4259
080609,4260
080611,4261
080613,4262
080615,4263
080701,4264
080703,4265
080705,4266
080707,4267
080709,4268
080711,4269
080713,4270
080715,4271
080801,4272
080803,4273
080805,4274
080807,4275
080809,4276
080811,4277
080813,4278
080815,4279
080901,4280
080903,4281
080905,4282
080907,4283
080909,4284
080911,4285
080913,4286
080915,4287
081001,4288
081003,4289
081005,4290
081007,4291
081009,4292
081011,4293
081013,4294
081015,4295
081101,4296
081103,4297
081105,4298
081107,4299
081109,4300
081111,4301
081113,4302
081115,4303
081201,4304
081203,4305
081205,4306
081207,4307
081209,4308
081211,4309
081213,4310
081215,4311
081301,4312
081303,4313
081305,4314
081307,4315
081309,4316
081311,4317
081313,4318
081315,4319
081401,4320
081403,4321
081405,4322
081407,4323
081409,4324
081411,4325
081413,4326
081415,4327
081501,4328
081503,4329
081505,4330
081507,4331
081509,4332
081511,4333
081513,4334
081515,4335
081601,4336
081603,4337
081605,4338
081607,4339
081609,4340
081611,4341
081613,4342
081615,4343
081701,4344
081703,4345
081705,4346
081707,4347
081709,4348
081711,4349
081713,4350
081715,4351
081801,4352
081803,4353
081805,4354
081807,4355
081809,4356
081811,4357
081813,4358
081815,4359
081901,4360
081903,4361
081905,4362
081907,4363
081909,4364
081911,4365
081913,4366
081915,4367
082001,4368
082003,4369
082005,4370
082007,4371
082009,4372
082011,4373
082013,4374
082015,4375
082101,4376
082103,4377
082105,4378
082107,4379
082109,4380
082111,4381
082113,4382
082115,4383
082201,4384
082203,4385
082205,4386
082207,4387
082209,4388
082211,4389
082213,4390
082215,4391
082301,4392
082303,4393
082305,4394
082307,4395
082309,4396
082311,4397
082313,4398
082315,4399
082401,4400
082403,4401
082405,4402
082407,4403
082409,4404
082411,4405
082413,4406
082415,4407
082501,4408
082503,4409
082505,4410
082507,4411
082509,4412
082511,4413
082513,4414
082515,4415
082601,4416
082603,4417
082605,4418
082607,4419
082609,4420
082611,4421
082613,4422
082615,4423
082701,4424
082703,4425
082705,4426
082707,4427
082709,4428
082711,4429
082713,4430
082715,4431
082801,4432
082803,4433
082805,4434
082807,4435
082809,4436
082811,4437
082813,4438
082815,4439
082901,4440
082903,4441
082905,4442
082907,4443
082909,4444
082911,4445
082913,4446
082915,4447
083001,4448
083003,4449
083005,4450
083007,4451
083009,4452
083011,4453
083013,4454
083015,4455
090101,4456
090103,4457
090105,4458
090107,4459
090109,4460
090111,4461
090113,4462
090115,4463
090117,4464
090131,4465
090132,4466
090133,4467
090134,4468
090135,4469
090136,4470
090137,4471
090138,4472
090139,4473
090201,4474
090202,4475
090203,4476
090204,4477
090205,4478
090207,4479
090209,4480
090211,4481
090213,4482
090215,4483
090301,4484
090303,4485
090305,4486
090307,4487
090309,4488
090311,4489
090313,4490
090315,4491
090317,4492
090331,4493
090332,4494
090333,4495
090334,4496
090335,4497
090336,4498
090339,4499
090401,4500
090402,4501
090403,4502
090404,4503
090405,4504
090407,4505
090409,4506
090411,4507
090413,4508
090415,4509
090501,4510
090503,4511
090505,4512
090507,4513
090509,4514
090511,4515
090513,4516
090515,4517
090601,4518
090602,4519
090603,4520
090605,4521
090607,4522
090609,4523
090611,4524
090613,4525
090615,4526
090701,4527
090703,4528
090705,4529
090707,4530
090709,4531
090711,4532
090713,4533
090715,4534
090801,4535
090802,4536
090803,4537
090805,4538
090807,4539
090809,4540
090811,4541
090813,4542
090815,4543
090901,4544
090903,4545
090905,4546
090907,4547
090909,4548
090911,4549
090913,4550
090915,4551
091001,4552
091002,4553
091003,4554
091005,4555
091007,4556
091009,4557
091011,4558
091013,4559
091015,4560
091101,4561
091103,4562
091105,4563
091107,4564
091109,4565
091111,4566
091113,4567
091115,4568
091201,4569
091202,4570
091203,4571
091205,4572
091207,4573
091209,4574
091211,4575
091213,4576
091215,4577
091301,4578
091303,4579
091305,4580
091307,4581
091309,4582
091311,4583
091313,4584
091315,4585
091401,4586
091403,4587
091405,4588
091407,4589
091409,4590
091411,4591
091413,4592
091415,4593
091501,4594
091503,4595
091505,4596
091507,4597
091509,4598
091511,4599
091513,4600
091515,4601
091601,4602
091603,4603
091605,4604
091607,4605
091609,4606
091611,4607
091613,4608
091615,4609
091701,4610
091703,4611
091705,4612
091707,4613
091709,4614
091711,4615
091713,4616
091715,4617
091801,4618
091803,4619
091805,4620
091807,4621
091809,4622
091811,4623
091813,4624
091815,4625
091901,4626
091903,4627
091905,4628
091907,4629
091909,4630
091911,4631
091913,4632
091915,4633
092001,4634
092003,4635
092005,4636
092007,4637
092009,4638
092011,4639
092013,4640
092015,4641
092101,4642
092103,4643
092105,4644
092107,4645
092109,4646
092111,4647
092113,4648
092115,4649
092201,4650
092203,4651
092205,4652
092207,4653
092209,4654
092211,4655
092213,4656
092215,4657
092301,4658
092303,4659
092305,4660
092307,4661
092309,4662
092311,4663
092313,4664
092315,4665
092401,4666
092403,4667
092405,4668
092407,4669
092409,4670
092411,4671
092413,4672
092415,4673
092501,4674
092503,4675
092505,4676
092507,4677
092509,4678
092511,4679
092513,4680
092515,4681
092601,4682
092603,4683
092605,4684
092607,4685
092609,4686
092611,4687
092613,4688
092615,4689
092701,4690
092703,4691
092705,4692
092707,4693
092709,4694
092711,4695
092713,4696
092715,4697
092801,4698
092803,4699
092805,4700
092807,4701
092809,4702
092811,4703
092813,4704
092815,4705
092901,4706
092903,4707
092905,4708
092907,4709
092909,4710
092911,4711
092913,4712
092915,4713
093001,4714
093003,4715
093005,4716
093007,4717
093009,4718
093011,4719
093013,4720
093015,4721
100101,4722
100103,4723
100105,4724
100107,4725
100109,4726
100111,4727
100113,4728
100115,4729
100201,4730
100203,4731
100205,4732
100207,4733
100209,4734
100211,4735
100213,4736
100215,4737
100301,4738
100303,4739
100305,4740
100307,4741
100309,4742
100311,4743
100313,4744
100315,4745
100401,4746
100403,4747
100405,4748
100407,4749
100409,4750
100411,4751
100413,4752
100415,4753
100501,4754
100503,4755
100505,4756
100507,4757
100509,4758
100511,4759
100513,4760
100515,4761
100601,4762
100603,4763
100605,4764
100607,4765
100609,4766
100611,4767
100613,4768
100615,4769
100701,4770
100703,4771
100705,4772
100707,4773
100709,4774
100711,4775
100713,4776
100715,4777
100801,4778
100803,4779
100805,4780
100807,4781
100809,4782
100811,4783
100813,4784
100815,4785
100901,4786
100903,4787
100905,4788
100907,4789
100909,4790
100911,4791
100913,4792
100915,4793
101001,4794
101003,4795
101005,4796
101007,4797
101009,4798
101011,4799
101013,4800
101015,4801
101101,4802
101103,4803
101105,4804
101107,4805
101109,4806
101111,4807
101113,4808
101115,4809
101201,4810
101203,4811
101205,4812
101207,4813
101209,4814
101211,4815
101213,4816
101215,4817
101301,4818
101303,4819
101305,4820
101307,4821
101309,4822
101311,4823
101313,4824
101315,4825
101401,4826
101403,4827
